149	7.md	在他的里面的肉体残余部分	在他里面的肉体残余部分	页内1处 贴合=0.89 方向=+0.02 领先=1.89 …同法律之义的但是[在他的里面的肉体残余部分→在他里面的肉体残余部分]却并不恨恶罪罗马…
149	7.md	法律	律法	页内4处 贴合=0.76 方向=+0.07 领先=0.48 …律法是对的也喜欢[法律→律法]的义因为我的内心…
149	7.md	法律	律法	页内3处 贴合=0.94 方向=+0.06 领先=0.78 …信经验也告诉我们[法律→律法]不会将邪恶归于我…
149	7.md	法律	律法	页内2处 贴合=0.83 方向=+0.06 领先=0.67 …于我们事实上假使[法律→律法]遇到了一个正直清…
149	7.md	法律	律法	页内1处 贴合=0.83 方向=+0.06 领先=1.83 …健全的心意是赞同[法律→律法]之义的但是在他里…
150	7.md	法	铭	页内1处 贴合=0.84 方向=+0.06 领先=1.84 …也证明有上帝的律[法→铭]刻在他心中罗马书…
151	7.md	就当时准备随从圣灵的引导	就当随时准备随从圣灵的引导	页内1处 贴合=0.91 方向=-0.02 领先=1.91 …作而得了重生之后[就当时准备随从圣灵的引导→就当随时准备随从圣灵的引导]因此我们可以热忱…
151	7.md	赞同法律	赞同律法	页内1处 贴合=0.73 方向=+0.00 领先=1.73 …法之义作见证也能[赞同法律→赞同律法]由此可见假使我们…
153	7.md	是指出未曾重生的人	是指未曾重生的人	页内1处 贴合=0.92 方向=+0.02 领先=1.92 …义认为保罗在此乃[是指出未曾重生的人→是指未曾重生的人]这种看法是完全错…
153	7.md	分辨我们自己本性的败坏	分辨他们自己本性的败坏	页内1处 贴合=0.98 方向=+0.05 领先=1.98 …律而得以更明智地[分辨我们自己本性的败坏→分辨他们自己本性的败坏]也看到那从败坏本…
153	7.md	似乎是美好的	似乎是最美好的	页内1处 贴合=0.98 方向=+0.03 领先=1.98 …出在肉体之中看来[似乎是美好的→似乎是最美好的]也不过是可怜的东…
157	8.md	我认为为此处用的	我认为此处用的	页内1处 贴合=0.97 方向=+0.02 领先=1.97 …们获得上帝的平安[我认为为此处用的→我认为此处用的]律字较为相宜伊拉…
158	8.md	法律	律法	页内2处 贴合=0.89 方向=+0.04 领先=0.67 …一个新的救法因此[法律→律法]有所不能行的那方…
158	8.md	法律	律法	页内1处 贴合=0.83 方向=+0.06 领先=1.83 …求救法所以若是以[法律→律法]的规条来衡量我们…
159	8.md	此处	本处	页内1处 贴合=0.88 方向=+0.06 领先=1.88 …了刑罚然而我认为[此处→本处]原文中的罪字就是…
159	8.md	但我觉这里的意义	但我觉得这里的意义	页内1处 贴合=0.94 方向=+0.03 领先=1.94 …应得的而来攻击他[但我觉这里的意义→但我觉得这里的意义]乃是指我们得救赎…
160	8.md	法律	律法	页内1处 贴合=0.88 方向=+0.04 领先=1.88 …重生的人都能完成[法律→律法]这种看法是错误的…
161	8.md	圣重生	圣灵重生	页内1处 贴合=0.91 方向=+0.03 领先=1.91 …惠属于那些已经被[圣重生→圣灵重生]并努力活出圣洁生…
162	8.md	不动摇不变的真理	不动摇不改变的真理	页内1处 贴合=0.81 方向=+0.03 领先=1.81 …猜测同时却有一个[不动摇不变的真理→不动摇不改变的真理]就是只有公义才能…
163	8.md	者	着	页内3处 贴合=0.81 方向=+0.05 领先=0.67 …真理就是所有不顺[者→着]圣灵而行的人都是…
165	8.md	提	提醒	页内5处 贴合=0.93 方向=+0.04 领先=0.43 …被除去我们早已经[提→提醒]读者这里的灵字不…
165	8.md	天	灵	页内1处 贴合=0.77 方向=+0.05 领先=1.77 …保罗说上帝以他的[天→灵]使基督复活又将他…
166	8.md	贬损	减损	页内1处 贴合=0.97 方向=+0.06 领先=1.97 …这样的说法也并不[贬损→减损]约翰福音的经文我…
166	8.md	基督是借着	基督确是借着	页内1处 贴合=0.72 方向=+0.04 领先=1.72 …也有权柄取回来约[基督是借着→基督确是借着]他自己的能力从死…
168	8.md	恐怕	惧怕	页内1处 贴合=0.94 方向=+0.06 领先=1.94 …并不是要叫我们因[恐怕→惧怕]而困扰因忧愁而痛…
170	8.md	同灵证	灵同证	页内1处 贴合=0.63 方向=+0.11 领先=1.63 …词即圣灵与我们的[同灵证→灵同证]保罗的意思是当圣…
170	8.md	谎说	臆说	页内1处 贴合=0.97 方向=+0.07 领先=1.97 …者关于道德方面的[谎说→臆说]这节经文也是最好…
171	8.md	疑惧	犹疑	页内1处 贴合=0.97 方向=+0.07 领先=1.97 …不安或是只能给人[疑惧→犹疑]与错觉当诡辩者说…
171	8.md	他们自己	他自己	页内1处 贴合=0.81 方向=+0.03 领先=1.81 …提到上帝怎样治理[他们自己→他自己]的百姓罗马书罗马…
171	8.md	现在的苦楚	以现在的苦楚	页内2处 贴合=0.88 方向=+0.04 领先=0.50 …永恒的荣耀正如他[现在的苦楚→以现在的苦楚]来指今世所受的但…
173	8.md	无章	无辜	页内1处 贴合=0.91 方向=+0.05 领先=1.91 …因为天地万物一切[无章→无辜]的受造之物也要因…
174	8.md	但不仅如此	不但如此	页内1处 贴合=0.58 方向=+0.07 领先=1.58 …马书罗马书罗马书[但不仅如此→不但如此]就是我们有些人以…
174	8.md	或说到今天	或说直到今天	页内1处 贴合=0.90 方向=+0.03 领先=1.90 …里的连词直到如今[或说到今天→或说直到今天]从这句话中可以减…
174	8.md	尊荣	尊严	页内1处 贴合=0.78 方向=+0.06 领先=1.78 …我们将来的幸福与[尊荣→尊严]因为万物不但是受…
174	8.md	热切的意愿	热切的愿望	页内1处 贴合=0.95 方向=+0.05 领先=1.95 …生了的人类也都以[热切的意愿→热切的愿望]期待将来的幸福这…
175	8.md	证此	证实此	页内1处 贴合=0.64 方向=+0.06 领先=1.64 …他以盼望的特性来[证此→证实此]点因盼望乃是关系…
178	8.md	不但因为圣灵激励自己	不但是因为圣灵谦卑自己	页内1处 贴合=0.65 方向=-0.02 领先=1.65 …灵乃是替我们祷告[不但因为圣灵激励自己→不但是因为圣灵谦卑自己]把自己放在求告者…
178	8.md	地位向上帝祈求	地位上向上帝祈求	页内1处 贴合=0.82 方向=+0.03 领先=1.82 …自己放在求告者的[地位向上帝祈求→地位上向上帝祈求]而且也是因为圣灵…
178	8.md	被上帝所见的事实	被上帝听见的事实	页内1处 贴合=0.93 方向=+0.05 领先=1.93 …借着圣灵的祷告而[被上帝所见的事实→被上帝听见的事实]可以使我们有确切…
178	8.md	使我很安慰的事实	使我得安慰的事实	页内1处 贴合=0.90 方向=+0.05 领先=1.90 …给我们看到另一个[使我很安慰的事实→使我得安慰的事实]我们按照他心意所…
182	8.md	刑罚	责罚	页内1处 贴合=0.89 方向=+0.06 领先=1.89 …误的我承认上帝的[刑罚→责罚]有时是出于上帝的…
183	8.md	就有一切	就有了一切	页内1处 贴合=0.97 方向=+0.03 领先=1.97 …那些有了基督的人[就有一切→就有了一切]不再需要其他的东…
185	8.md	可得	可靠	页内1处 贴合=0.97 方向=+0.06 领先=1.97 …使他们的救恩永远[可得→可靠]由此也可以知道假…
186	8.md	以致上帝来垂听	以致使上帝来垂听	页内1处 贴合=0.91 方向=+0.03 领先=1.91 …使我们与上帝复和[以致上帝来垂听→以致使上帝来垂听]我们的祈祷罗马书…
187	8.md	因苦	困苦	页内1处 贴合=0.86 方向=+0.00 领先=1.86 …的特性是患难吗是[因苦→困苦]吗是逼迫吗保罗所…
187	8.md	他的妻子	他妻子	页内1处 贴合=0.95 方向=+0.05 领先=1.95 …罗得的情形一个是[他的妻子→他妻子]叫他纳妾一个是他…
187	8.md	他的女儿	他女儿	页内1处 贴合=0.95 方向=+0.05 领先=1.95 …子叫他纳妾一个是[他的女儿→他女儿]与他同房这种难处…
190	9.md	法律	律法	页内1处 贴合=0.79 方向=+0.06 领先=1.79 …地这样想如果这是[法律→律法]与先知的教训那么…
197	9.md	前言	预言	页内1处 贴合=0.85 方向=+0.06 领先=1.85 …的儿女保罗在此从[前言→预言]的话中推断出一个…
198	9.md	为首	开首	页内1处 贴合=0.94 方向=+0.06 领先=1.94 …文在原文中以不但[为首→开首]的片语省略了代名…
199	9.md	乃在乎乎人的主	乃在乎召人的主	页内2处 贴合=0.93 方向=+0.04 领先=0.37 …即不在乎人的行为[乃在乎乎人的主→乃在乎召人的主]因此将一切的疑难…
199	9.md	乃在乎乎人的主	乃在乎召人的主	页内1处 贴合=1.00 方向=+0.04 领先=2.00 …上不在乎人的行为[乃在乎乎人的主→乃在乎召人的主]更是显出不靠人的…
199	9.md	从这句中	从这句话中	页内1处 贴合=0.98 方向=+0.02 领先=1.98 …明上帝拣选的旨意[从这句中→从这句话中]他使读者看到上帝…
200	9.md	忠恩	忘恩	页内1处 贴合=0.95 方向=+0.05 领先=1.95 …而你们比以东人更[忠恩→忘恩]我赏赐了你们极大…
202	9.md	默然	默想	页内1处 贴合=0.83 方向=+0.07 领先=1.83 …拣选的人他要我们[默然→默想]上帝的怜悯然而关…
202	9.md	蒙拣的	蒙拣选的	页内1处 贴合=0.80 方向=+0.03 领先=1.80 …他又指出上帝对于[蒙拣的→蒙拣选的]或被弃的都没有不…
203	9.md	我若一定定向某人	我若一次定意向某人	页内1处 贴合=0.61 方向=-0.02 领先=1.61 …话真正的意义如下[我若一定定向某人→我若一次定意向某人]显出我的怜悯我就…
204	9.md	指导奋斗努力	指奋斗努力	页内1处 贴合=0.89 方向=+0.03 领先=1.89 …里所说的奔跑乃是[指导奋斗努力→指奋斗努力]蒙拣选完全是出于…
205	9.md	命定你	我命定你	页内1处 贴合=0.98 方向=+0.02 领先=1.98 …我将你兴起来乃是[命定你→我命定你]上帝在此给我们看…
205	9.md	预遭	霸道	页内1处 贴合=0.95 方向=+0.09 领先=1.95 …预先看到了法老的[预遭→霸道]并且早已已有方法…
205	9.md	早已已有方法	早已有方法	页内1处 贴合=0.75 方向=+0.02 领先=1.75 …了法老的霸道并且[早已已有方法→早已有方法]限制他而且他命定…
205	9.md	计画	预计	页内1处 贴合=0.92 方向=+0.05 领先=1.92 …为的是要按照他的[计画→预计]明显地彰显他的权…
205	9.md	明显地	明明地	页内1处 贴合=1.00 方向=+0.07 领先=2.00 …是要按照他的预计[明显地→明明地]彰显他的权能如同…
205	9.md	從开始	从他一开始	页内1处 贴合=0.85 方向=+0.11 领先=1.85 …在此所讨论的乃是[從开始→从他一开始]就是如此有时意外…
205	9.md	由此他安排的	由他安排的	页内1处 贴合=0.87 方向=+0.02 领先=1.87 …处上帝说法老乃是[由此他安排的→由他安排的]法老的性格也是上…
206	9.md	口吻	口气	页内1处 贴合=0.94 方向=+0.06 领先=1.94 …的人一定会用各种[口吻→口气]来攻击上帝的公义…
207	9.md	接受他们的噩运	来接受他们的噩运	页内1处 贴合=0.97 方向=+0.03 领先=1.97 …其愤慨他们被勉强[接受他们的噩运→来接受他们的噩运]事实上是对的却又…
207	9.md	论辩的人也是如此	论辩派的人也是如此	页内1处 贴合=0.95 方向=+0.03 领先=1.95 …们但又称他为暴君[论辩的人也是如此→论辩派的人也是如此]他们所称的上帝绝…
207	9.md	看来似乎是有的其他的论点	看来似乎是有其他的论点	页内1处 贴合=0.93 方向=+0.02 领先=1.93 …因要解答这个难题[看来似乎是有的其他的论点→看来似乎是有其他的论点]为根据的为什么他…
207	9.md	只要有了上帝的旨意	因只要有了上帝的旨意	页内1处 贴合=0.88 方向=+0.03 领先=1.88 …放在最高的地位上[只要有了上帝的旨意→因只要有了上帝的旨意]就足够为我们辩论…
208	9.md	眼睛	脆弱	页内1处 贴合=0.94 方向=+0.11 领先=1.94 …慧为了怜恤我们的[眼睛→脆弱]他只要我们振作起…
210	9.md	命运已经定好了	命运已经先定好了	页内1处 贴合=0.72 方向=+0.04 领先=1.72 …们出生之前他们的[命运已经定好了→命运已经先定好了]罗马书罗马书罗马…
212	9.md	份	有份	页内1处 贴合=0.94 方向=+0.03 领先=1.94 …止外邦人在救恩上[份→有份]的阻挡也存在于犹…
213	9.md	说	话	页内12处 贴合=0.77 方向=+0.08 领先=0.46 …更大的注意先知的[说→话]明明是要阻止犹太…
213	9.md	说明	说	页内1处 贴合=0.86 方向=+0.03 领先=1.86 …经文中我们也可以[说明→说]上帝向他们显出忿…
214	9.md	乃是指出人被仇人屠杀	乃是指人被仇人屠杀	页内1处 贴合=0.92 方向=-0.02 领先=1.92 …张法他所说的结局[乃是指出人被仇人屠杀→乃是指人被仇人屠杀]之后数目因此而减…
215	9.md	法律的义	律法的义	页内1处 贴合=0.89 方向=+0.00 领先=1.89 …书但以色列人追求[法律的义→律法的义]保罗在此坦然地说…
215	9.md	乃是高举	乃是要高举	页内1处 贴合=0.83 方向=-0.02 领先=1.83 …前半句保罗的目的[乃是高举→乃是要高举]上帝的恩惠因为外…
216	9.md	思	切	页内3处 贴合=0.95 方向=+0.05 领先=0.84 …人的例子可以作一[思→切]想靠行为进上帝帝…
216	9.md	上帝帝国	上帝国	页内1处 贴合=0.93 方向=+0.03 领先=1.93 …作一切想靠行为进[上帝帝国→上帝国]的前车之鉴保罗所…
217	9.md	要作为敬虔者的安慰	为要作为敬虔者的安慰	页内1处 贴合=1.00 方向=+0.03 领先=2.00 …赛亚书另一处的话[要作为敬虔者的安慰→为要作为敬虔者的安慰]他似乎是说我们不…
219	10.md	法律的总结就是基督	律法的总结就是基督	页内1处 贴合=0.78 方向=+0.00 领先=1.78 …马书罗马书罗马书[法律的总结就是基督→律法的总结就是基督]总结如同伊拉斯谟…
219	10.md	追求法律的义	追求律法的义	页内1处 贴合=0.83 方向=+0.00 领先=1.83 …为犹太人乃是通过[追求法律的义→追求律法的义]因而看来似乎是行…
219	10.md	为法律的假教师	为律法的假教师	页内1处 贴合=0.74 方向=+0.00 领先=1.74 …求靠行为称义的人[为法律的假教师→为律法的假教师]因为法律乃是上帝…
219	10.md	因为法律乃是上帝赐下来	因为律法乃是上帝赐下来	页内1处 贴合=0.81 方向=+0.00 领先=1.81 …人为律法的假教师[因为法律乃是上帝赐下来→因为律法乃是上帝赐下来]引导我们认识上帝…
219	10.md	一切法律的教训	一切律法的教训	页内1处 贴合=0.84 方向=+0.00 领先=1.84 …识上帝的义事实上[一切法律的教训→一切律法的教训]一切诫命一切应许…
219	10.md	大大地滥用法律	大大地滥用了律法	页内1处 贴合=0.84 方向=-0.03 领先=1.84 …临到我们因为他们[大大地滥用法律→大大地滥用了律法]犹太人使那原是来…
219	10.md	耍除上帝的轭	要除掉上帝的轭	页内1处 贴合=0.57 方向=-0.02 领先=1.57 …当他说到他们乃是[耍除上帝的轭→要除掉上帝的轭]时就是说他们都是…
219	10.md	不行在上帝的道中	不行在上帝的道路中	页内1处 贴合=0.85 方向=-0.02 领先=1.85 …光照而明知故犯地[不行在上帝的道中→不行在上帝的道路中]就必死有余辜罗马…
220	10.md	敬畏	敬虔	页内1处 贴合=0.89 方向=+0.06 领先=1.89 …职责乃是教导百姓[敬畏→敬虔]的真规范如果这个…
221	10.md	考察	要考虑	页内1处 贴合=0.95 方向=+0.07 领先=1.95 …所当行的本分乃是[考察→要考虑]他们所行的有多少…
221	10.md	法律	律法	页内3处 贴合=0.97 方向=+0.05 领先=0.70 …既然没有人能达到[法律→律法]所指定的义也没有…
221	10.md	法律	律法	页内2处 贴合=0.97 方向=+0.06 领先=0.85 …以以色列人想获得[法律→律法]的义是全然错误的…
222	10.md	来	要	页内81处 贴合=0.84 方向=+0.04 领先=0.56 …之义的人下面我们[来→要]解释保罗所用的字…
222	10.md	推送	推荐	页内1处 贴合=0.81 方向=+0.05 领先=1.81 …将上帝的大恩大爱[推送→推荐]给他的百姓因为上…
224	10.md	对于神有坚固的基础	对于救恩有坚固的基础	页内1处 贴合=0.97 方向=+0.10 领先=1.97 …可以注意到使我们[对于神有坚固的基础→对于救恩有坚固的基础]的道乃是从事摩西…
224	10.md	乃是从事摩西的话而来的	乃是从摩西的话而来的	页内1处 贴合=0.85 方向=+0.03 领先=1.85 …有坚固的基础的道[乃是从事摩西的话而来的→乃是从摩西的话而来的]就是我们所传信主…
224	10.md	全是从上帝的恩惠	全是出于上帝的恩惠	页内1处 贴合=0.83 方向=+0.11 领先=1.83 …是认为我们的幸福[全是从上帝的恩惠→全是出于上帝的恩惠]罗马书罗马书罗马…
224	10.md	以外部代表整体	以局部代表整体	页内1处 贴合=0.93 方向=+0.07 领先=1.93 …提到口的时候乃是[以外部代表整体→以局部代表整体]以口指脸面但使使…
224	10.md	但使使用到	但使徒使用到	页内1处 贴合=0.93 方向=+0.04 领先=1.93 …表整体以口指脸面[但使使用到→但使徒使用到]口字的时候乃是有…
224	10.md	乃是有的用意	乃是另有用意	页内1处 贴合=1.00 方向=+0.06 领先=2.00 …使用到口字的时候[乃是有的用意→乃是另有用意]当我们的主将他的…
227	10.md	女儿	儿女	页内1处 贴合=0.83 方向=+0.05 领先=1.83 …狗而不给予上帝的[女儿→儿女]因此保罗同时提出…
228	10.md	福	祝福	页内4处 贴合=1.00 方向=+0.03 领先=0.85 …敢于来盼望他所赐[福→祝福]的人才会得到这一…
228	10.md	认	认为	页内3处 贴合=0.97 方向=+0.03 领先=0.72 …保罗并不如此因他[认→认为]我们的祷告若不确…
228	10.md	盲目信心	盲目的信心	页内1处 贴合=0.98 方向=+0.03 领先=1.98 …的他在此并不是指[盲目信心→盲目的信心]乃是我们的心确知…
229	10.md	比喻	换喻法	页内1处 贴合=0.89 方向=+0.07 领先=1.89 …值是无比的脚踪以[比喻→换喻法]来讲乃是指临到罗…
231	10.md	诗人是在说话	诗人在说话	页内1处 贴合=0.97 方向=+0.03 领先=1.97 …徒的信息中并不是[诗人是在说话→诗人在说话]却是上帝的工作是…
233	10.md	从事新的创造	从新的创造	页内1处 贴合=0.94 方向=+0.03 领先=1.94 …此属灵的生命乃是[从事新的创造→从新的创造]涌流出来的保罗视…
234	10.md	表示希伯来文一个字的观念	表示希伯来文中一个字的观念	页内1处 贴合=0.81 方向=-0.02 领先=1.81 …本乃是以两个字来[表示希伯来文一个字的观念→表示希伯来文中一个字的观念]首先乃是指他们不…
236	11.md	此主题	以上问题	页内1处 贴合=0.90 方向=+0.17 领先=1.90 …他的百姓保罗对于[此主题→以上问题]的回答是否定的但…
236	11.md	一般选	一般特选	页内1处 贴合=0.77 方向=+0.03 领先=1.77 …是很公正的上帝在[一般选→一般特选]的子民之间显出上…
237	11.md	在内之地	在地	页内1处 贴合=0.85 方向=+0.06 领先=1.85 …属他的人他就不会[在内之地→在地]吸引他们来归向他…
240	11.md	有人的人以为	有的人以为	页内1处 贴合=0.86 方向=+0.02 领先=1.86 …人的意义不太明显[有人的人以为→有的人以为]是指一切蒙拣选的…
240	11.md	行义	义行	页内1处 贴合=0.69 方向=+0.06 领先=1.69 …为上帝的拣选即是[行义→义行]并不是由于人的功…
241	11.md	是因为	是因	页内1处 贴合=0.82 方向=+0.02 领先=1.82 …的根源我们必须说[是因为→是因]他们已先受了上帝…
242	11.md	标	极	页内1处 贴合=0.91 方向=+0.06 领先=1.91 …到本节经文乃是指[标→极]多数的人不是少数…
242	11.md	以外他们	以他们	页内1处 贴合=0.83 方向=+0.03 领先=1.83 …蒙来描写后者乃是[以外他们→以他们]弯腰曲背来描写这…
243	11.md	难逃伤痛的光景	难逃过伤痛的光景	页内1处 贴合=0.90 方向=+0.03 领先=1.90 …过我们时我们心中[难逃伤痛的光景→难逃过伤痛的光景]假如按照主的旨意…
246	11.md	法律	律法	页内1处 贴合=0.97 方向=+0.05 领先=1.97 …两个比喻一是取自[法律→律法]的条例一是取自自…
247	11.md	真实性	确实性	页内1处 贴合=0.60 方向=+0.07 领先=1.60 …他没有减少信心的[真实性→确实性]我们必须特别注意…
250	11.md	在某一种程度来讲	在某一程度来讲	页内1处 贴合=0.93 方向=+0.02 领先=1.93 …罗在此所给的警告[在某一种程度来讲→在某一程度来讲]是关于信徒的免得…
252	11.md	乃是指标极大多数的人	乃是指极大多数的人	页内1处 贴合=0.96 方向=+0.02 领先=1.96 …外邦人的数目添满[乃是指标极大多数的人→乃是指极大多数的人]当时归信基督的人…
260	12.md	保罗在此的话	保罗在此所说的话	页内1处 贴合=0.76 方向=+0.08 领先=1.76 …成圣的生命世俗化[保罗在此的话→保罗在此所说的话]都是很合宜的他说…
261	12.md	礼祭	祭礼	页内1处 贴合=0.85 方向=+0.03 领先=1.85 …是引述摩西所定的[礼祭→祭礼]是在祭坛上献给上…
262	12.md	但在此乃是指标的人的性格与动作	但在此乃是指人的性格与动作	页内1处 贴合=0.81 方向=+0.04 领先=1.81 …界此字有许多意义[但在此乃是指标的人的性格与动作→但在此乃是指人的性格与动作]保罗叫我们不要效…
262	12.md	完全是与上帝的隔绝的	完全是与上帝的义隔绝的	页内1处 贴合=0.75 方向=-0.02 领先=1.75 …人整个心灵与身体[完全是与上帝的隔绝的→完全是与上帝的义隔绝的]叫你们察验这里给…
262	12.md	世界想要要求得全德	世界想要求得全德	页内1处 贴合=0.98 方向=+0.02 领先=1.98 …才能得上帝的喜悦[世界想要要求得全德→世界想要求得全德]常发明新的东西而…
263	12.md	标明	指明	页内1处 贴合=0.84 方向=+0.04 领先=1.84 …是没有意义的乃是[标明→指明]本节经文是与前面…
263	12.md	讲过	说过	页内1处 贴合=0.94 方向=+0.06 领先=1.94 …惠如同他在前面所[讲过→说过]的为的是要称颂上…
265	12.md	全体	全身体	页内1处 贴合=0.93 方向=+0.04 领先=1.93 …兄上帝这样行是对[全体→全身体]的救恩有利我们在…
265	12.md	地	地位	页内7处 贴合=1.00 方向=+0.04 领先=0.63 …职分或侵犯别人的[地→地位]当每一个信徒将他…
266	12.md	指导宗信仰	指宗教信仰	页内1处 贴合=0.87 方向=+0.05 领先=1.87 …说的信心二字乃是[指导宗信仰→指宗教信仰]的最高原则任何教…
267	12.md	勉励	勤勉	页内1处 贴合=0.97 方向=+0.06 领先=1.97 …之安全的责任他必[勉励→勤勉]注意因他们的本分…
271	12.md	都被定罪	都当被定罪	页内1处 贴合=0.71 方向=-0.02 领先=1.71 …野心与自大的态度[都被定罪→都当被定罪]信徒们主要的美德…
273	12.md	许诺	嘉许	页内1处 贴合=1.00 方向=+0.06 领先=2.00 …证却是单求上帝的[许诺→嘉许]这个命令的目的乃…
275	12.md	若是如果我们	若是我们	页内1处 贴合=0.89 方向=-0.07 领先=1.89 …恶待我们的人行善[若是如果我们→若是我们]没有以仁慈来对待…
278	13.md	极易实行	很易于实行	页内1处 贴合=0.93 方向=+0.06 领先=1.93 …重上帝的命定这是[极易实行→很易于实行]的只要我们不在内…
281	13.md	凡邻舍含有如爱自己的人	凡爱邻舍有如爱自己的人	页内1处 贴合=0.96 方向=+0.04 领先=1.96 …面他似乎是这样说[凡邻舍含有如爱自己的人→凡爱邻舍有如爱自己的人]已经完成了他对世…
281	13.md	没有什么理由的	没有理由的	页内1处 贴合=0.93 方向=+0.04 领先=1.93 …他将此略去似乎是[没有什么理由的→没有理由的]但使徒故意将此略…
281	13.md	我们也都必须加上	我们也必须加上	页内1处 贴合=0.94 方向=+0.03 领先=1.94 …我们生发爱人的心[我们也都必须加上→我们也必须加上]他所略去的话就是…
283	13.md	叫我们要如同同行在白昼的光中	叫我们要如同行在白昼的光中	页内1处 贴合=0.93 方向=+0.01 领先=1.93 …闲荡然而接着他就[叫我们要如同同行在白昼的光中→叫我们要如同行在白昼的光中]他在此所用的比喻…
283	13.md	他在此处提到三种邪恶的行为	他在此提到三种邪恶的行为	页内1处 贴合=0.98 方向=+0.02 领先=1.98 …马书不可荒宴醉酒[他在此处提到三种邪恶的行为→他在此提到三种邪恶的行为]而且每种都用了两…
284	13.md	交通	有交通	页内1处 贴合=0.89 方向=-0.02 领先=1.89 …为我们虽然与天上[交通→有交通]我们却仍寄居在世…
284	13.md	自已	自己	页内1处 贴合=0.71 方向=+0.00 领先=1.71 …此而叫我们忘记了[自已→自己]的天家甚至于外邦…
284	13.md	去	以	页内2处 贴合=0.73 方向=+0.00 领先=0.73 …我们所有的也不想[去→以]庄重的合法的态度…
286	14.md	这对话对两方面来讲	这话对两方面来讲	页内1处 贴合=0.93 方向=+0.02 领先=1.93 …所已经收纳的弟兄[这对话对两方面来讲→这话对两方面来讲]都是一样的罗马书…
287	14.md	上帝的旨意	圣经的语气把上帝的旨意	页内1处 贴合=0.65 方向=-0.10 领先=1.65 …作成他在此乃是以[上帝的旨意→圣经的语气把上帝的旨意]与上帝的能力连在…
289	14.md	却是讨论人所应当行事的	却是讨论人所应当行的事	页内1处 贴合=0.71 方向=+0.05 领先=1.71 …论人可以行事的事[却是讨论人所应当行事的→却是讨论人所应当行的事]我们也当注意他所…
290	14.md	总是主人的	总是主的人	页内1处 贴合=0.97 方向=+0.06 领先=1.97 …由因我们或活或死[总是主人的→总是主的人]由于这个原因他有…
295	14.md	件	样	页内2处 贴合=0.82 方向=+0.09 领先=0.55 …马书罗马书在这几[件→样]事上服侍基督的保…
295	14.md	大兴旺	大大兴旺	页内1处 贴合=0.92 方向=+0.03 领先=1.92 …定会因他的缘故而[大兴旺→大大兴旺]凡在公义里面以一…
296	14.md	随	睦	页内2处 贴合=0.72 方向=+0.05 领先=0.56 …的邻舍为要实践和[随→睦]与造就这两件事我…
297	14.md	耍	要	页内1处 贴合=1.00 方向=+0.05 领先=2.00 …的最主要之处乃是[耍→要]确实有把握并心意…
300	15.md	乃是使读者	乃是要使读者	页内1处 贴合=0.84 方向=+0.03 领先=1.84 …他的例子他的目的[乃是使读者→乃是要使读者]不会以为他对他们…
301	15.md	功慰	劝慰	页内1处 贴合=0.91 方向=+0.00 领先=1.91 …有些人将安慰译成[功慰→劝慰]我不反对此种译法…
301	15.md	我个人的讨论	个人本分的讨论	页内1处 贴合=0.76 方向=-0.03 领先=1.76 …祷他知道一切对于[我个人的讨论→个人本分的讨论]若不是上帝借着住…
302	15.md	指示	指使	页内1处 贴合=1.00 方向=+0.05 领先=2.00 …说的离了上帝乃是[指示→指使]我们离开上帝真理…
302	15.md	心都合起来称颂上帝	心都合一起来称颂上帝	页内1处 贴合=0.94 方向=+0.02 领先=1.94 …因为除非众信徒的[心都合起来称颂上帝→心都合一起来称颂上帝]或万口联合起来同…
304	15.md	本节经文中有二度得以证实	本节经文中二度得以证实	页内1处 贴合=0.86 方向=-0.03 领先=1.86 …外邦人蒙召的事在[本节经文中有二度得以证实→本节经文中二度得以证实]第一当基督兴起在…
305	15.md	乃是前面经节所说的	乃是指前面经节所说的	页内1处 贴合=0.84 方向=+0.02 领先=1.84 …人有盼望的上帝时[乃是前面经节所说的→乃是指前面经节所说的]但愿那位使我们有…
305	15.md	这里所说的信	这里所说的因信	页内1处 贴合=0.93 方向=+0.02 领先=1.93 …会将平安赐予我们[这里所说的信→这里所说的因信]可以作为以至于信…
306	15.md	外使	使徒	页内1处 贴合=0.85 方向=+0.00 领先=1.85 …宣称他自己乃是以[外使→使徒]的职分来向他们讲…
307	15.md	其	他	页内1处 贴合=0.70 方向=+0.09 领先=1.70 …要领人来归主并将[其→他]们献上的人对于福…
309	15.md	一般都是	一般人都是	页内1处 贴合=0.88 方向=+0.03 领先=1.88 …当译为充分地传扬[一般都是→一般人都是]这样译法意思是在…
309	15.md	此处特别提到	此要特别提到	页内1处 贴合=0.85 方向=+0.05 领先=1.85 …使徒职分所以他在[此处特别提到→此要特别提到]使徒职分的特性与…
310	15.md	以利古	以利哩古	页内1处 贴合=1.00 方向=+0.04 领先=2.00 …的使命自犹大直到[以利古→以利哩古]传遍了福音现在那…
312	15.md	乃是信徒们	乃是以信徒们	页内1处 贴合=0.93 方向=+0.03 领先=1.93 …确实相信保罗在此[乃是信徒们→乃是以信徒们]将他们的物质来帮…
312	15.md	帮助	帮补	页内1处 贴合=0.97 方向=+0.06 领先=1.97 …们将他们的物质来[帮助→帮补]贫苦弟兄的事看作…
